sample_id,host_animal_species,animal_infection_site_uti,mic_id,num,equal,value
FL34741PPY10023,Gallus gallus,Not UTI/urine/urinary tract,gentamicin,0.5,<=,<=0.5
GA30602PPY10241,Gallus gallus,Not UTI/urine/urinary tract,gentamicin,0.5,<=,<=0.5
GA30602PPY10242,Gallus gallus,Not UTI/urine/urinary tract,gentamicin,0.5,<=,<=0.5
IN47907PPY10070,Gallus gallus,Not UTI/urine/urinary tract,gentamicin,0.5,<=,<=0.5
IN47907PPY10207,Gallus gallus,Not UTI/urine/urinary tract,gentamicin,0.5,<=,<=0.5
KY40511PPY10009,Gallus gallus,Not UTI/urine/urinary tract,gentamicin,8,>,>8
KY40511PPY10137,Gallus gallus,Not UTI/urine/urinary tract,gentamicin,0.5,<=,<=0.5
MO65211PPY13006,Gallus gallus,Not UTI/urine/urinary tract,gentamicin,0.5,<=,<=0.5
NE68583PPY10047,Gallus gallus,Not UTI/urine/urinary tract,gentamicin,1,=,=1
NY14853PPY10134,Gallus gallus,Not UTI/urine/urinary tract,gentamicin,8,>,>8
NY14853PPY10283,Gallus gallus,Not UTI/urine/urinary tract,gentamicin,1,=,=1
OH43068PPY10094,Gallus gallus,Not UTI/urine/urinary tract,gentamicin,8,>,>8
PA19348PPY10032,Gallus gallus,Not UTI/urine/urinary tract,gentamicin,0.5,<=,<=0.5
SD57007PPY10083,Gallus gallus,Not UTI/urine/urinary tract,gentamicin,0.5,<=,<=0.5
TX77840PPY10776,Gallus gallus,Not UTI/urine/urinary tract,gentamicin,8,>,>8
TX77840PPY11678,Gallus gallus,Not UTI/urine/urinary tract,gentamicin,8,>,>8
WA99164PPY10016,Gallus gallus,Not UTI/urine/urinary tract,gentamicin,0.5,<=,<=0.5
WA99164PPY10032,Gallus gallus,Not UTI/urine/urinary tract,gentamicin,0.5,<=,<=0.5
WI53706PPY10200,Gallus gallus,Not UTI/urine/urinary tract,gentamicin,0.5,<=,<=0.5
AL36849PPY10005,Bos taurus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
AL36849PPY10073,Bos taurus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
CA95616PPY10001,Bos taurus,Not UTI/urine/urinary tract,gentamicin,16,>,>16
CA95616PPY10094,Bos taurus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
CO80526PPY10122,Bos taurus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
CO80526PPY10133,Bos taurus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
GA30602PPY10161,Bos taurus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
GA30602PPY10163,Bos taurus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
GA30602PPY10164,Bos taurus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
IN47907PPY10016,Bos taurus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
IN47907PPY10239,Bos taurus,Not UTI/urine/urinary tract,gentamicin,16,>,>16
KY40511PPY10001,Bos taurus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
KY40511PPY10114,Bos taurus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
MI48910PPY10006,Bos taurus,Not UTI/urine/urinary tract,gentamicin,16,>,>16
MI48910PPY10017,Bos taurus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
MN55108PPY10004,Bos taurus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
MN55108PPY10220,Bos taurus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
MO65211PPY10016,Bos taurus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
MO65211PPY11006,Bos taurus,Not UTI/urine/urinary tract,gentamicin,16,>,>16
NE68583PPY10013,Bos taurus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
NE68583PPY10061,Bos taurus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
NY14853PPY10001,Bos taurus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
NY14853PPY10293,Bos taurus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
OH43068PPY10005,Bos taurus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
OH43068PPY10066,Bos taurus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
PA17110PPY10001,Bos taurus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
PA17110PPY10014,Bos taurus,Not UTI/urine/urinary tract,gentamicin,2,=,=2
PA17110PPY10015,Bos taurus,Not UTI/urine/urinary tract,gentamicin,2,=,=2
PA17110PPY10024,Bos taurus,Not UTI/urine/urinary tract,gentamicin,16,>,>16
SD57007PPY10042,Bos taurus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
SD57007PPY10052,Bos taurus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
TX77840PPY10779,Bos taurus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
TX77840PPY11064,Bos taurus,UTI/urine/urinary tract,gentamicin,1,<=,<=1
WA99164PPY10060,Bos taurus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
WA99164PPY10094,Bos taurus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
WI53706PPY10001,Bos taurus,Not UTI/urine/urinary tract,gentamicin,16,>,>16
WI53706PPY10162,Bos taurus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
AL36849PPY10001,Canis familiaris,Not UTI/urine/urinary tract,gentamicin,0.5,=,=0.5
AL36849PPY10052,Canis familiaris,UTI/urine/urinary tract,gentamicin,0.25,<=,<=0.25
CO80526PPY10041,Canis familiaris,UTI/urine/urinary tract,gentamicin,0.5,=,=0.5
CO80526PPY10059,Canis familiaris,UTI/urine/urinary tract,gentamicin,1,=,=1
GA30602PPY10081,Canis familiaris,Not UTI/urine/urinary tract,gentamicin,2,=,=2
GA30602PPY10103,Canis familiaris,Not UTI/urine/urinary tract,gentamicin,0.5,=,=0.5
IN47907PPY10024,Canis familiaris,Not UTI/urine/urinary tract,gentamicin,0.5,=,=0.5
IN47907PPY10174,Canis familiaris,Not UTI/urine/urinary tract,gentamicin,8,>,>8
KY40511PPY10002,Canis familiaris,Not UTI/urine/urinary tract,gentamicin,0.5,=,=0.5
KY40511PPY10084,Canis familiaris,UTI/urine/urinary tract,gentamicin,0.25,<=,<=0.25
MI48910PPY10083,Canis familiaris,UTI/urine/urinary tract,gentamicin,1,=,=1
MI48910PPY10087,Canis familiaris,UTI/urine/urinary tract,gentamicin,2,=,=2
MO65211PPY10003,Canis familiaris,UTI/urine/urinary tract,gentamicin,0.25,<=,<=0.25
MO65211PPY15006,Canis familiaris,UTI/urine/urinary tract,gentamicin,0.5,=,=0.5
NE68583PPY10034,Canis familiaris,Not UTI/urine/urinary tract,gentamicin,0.5,=,=0.5
NE68583PPY10133,Canis familiaris,Not UTI/urine/urinary tract,gentamicin,0.5,=,=0.5
NY14853PPY10003,Canis familiaris,Not UTI/urine/urinary tract,gentamicin,0.5,=,=0.5
NY14853PPY10073,Canis familiaris,Not UTI/urine/urinary tract,gentamicin,8,>,>8
OH43068PPY10064,Canis familiaris,Not UTI/urine/urinary tract,gentamicin,0.5,=,=0.5
SD57007PPY10006,Canis familiaris,UTI/urine/urinary tract,gentamicin,0.5,=,=0.5
SD57007PPY10087,Canis familiaris,Not UTI/urine/urinary tract,gentamicin,0.5,=,=0.5
TX77840PPY10812,Canis familiaris,Not UTI/urine/urinary tract,gentamicin,1,=,=1
TX77840PPY10871,Canis familiaris,UTI/urine/urinary tract,gentamicin,0.5,=,=0.5
WA99164PPY10004,Canis familiaris,UTI/urine/urinary tract,gentamicin,0.25,<=,<=0.25
WA99164PPY10069,Canis familiaris,UTI/urine/urinary tract,gentamicin,0.5,=,=0.5
WI53706PPY10178,Canis familiaris,Not UTI/urine/urinary tract,gentamicin,1,=,=1
WI53706PPY10194,Canis familiaris,Not UTI/urine/urinary tract,gentamicin,0.5,=,=0.5
AL36849PPY10067,Equus caballus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
AL36849PPY10085,Equus caballus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
CA95616PPY10118,Equus caballus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
CA95616PPY10185,Equus caballus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
CO80526PPY10196,Equus caballus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
CO80526PPY10201,Equus caballus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
FL34741PPY10002,Equus caballus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
FL34741PPY10012,Equus caballus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
GA30602PPY10281,Equus caballus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
GA30602PPY10299,Equus caballus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
IN47907PPY10057,Equus caballus,UTI/urine/urinary tract,gentamicin,1,<=,<=1
IN47907PPY10249,Equus caballus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
KY40511PPY10028,Equus caballus,Not UTI/urine/urinary tract,gentamicin,8,>,>8
KY40511PPY10087,Equus caballus,Not UTI/urine/urinary tract,gentamicin,8,>,>8
MO65211PPY10032,Equus caballus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
MO65211PPY14006,Equus caballus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
NE68583PPY10116,Equus caballus,Not UTI/urine/urinary tract,gentamicin,2,=,=2
NE68583PPY10163,Equus caballus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
NY14853PPY10006,Equus caballus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
NY14853PPY10171,Equus caballus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
PA19348PPY10015,Equus caballus,Not UTI/urine/urinary tract,gentamicin,8,>,>8
SD57007PPY10014,Equus caballus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
TX77840PPY10792,Equus caballus,Not UTI/urine/urinary tract,gentamicin,8,>,>8
TX77840PPY11408,Equus caballus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
AL36849PPY10025,Sus domesticus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
CA95616PPY10013,Sus domesticus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
CA95616PPY10124,Sus domesticus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
GA30602PPY10202,Sus domesticus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
IN47907PPY10149,Sus domesticus,Not UTI/urine/urinary tract,gentamicin,2,=,=2
MI48910PPY10022,Sus domesticus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
MN55108PPY10067,Sus domesticus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
MN55108PPY10093,Sus domesticus,Not UTI/urine/urinary tract,gentamicin,16,>,>16
IN47907PPY10019,Sus domesticus,Not UTI/urine/urinary tract,gentamicin,4,=,=4
NE68583PPY10022,Sus domesticus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
NE68583PPY10143,Sus domesticus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
NY14853PPY10048,Sus domesticus,Not UTI/urine/urinary tract,gentamicin,16,>,>16
NY14853PPY10153,Sus domesticus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
OH43068PPY10025,Sus domesticus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
OH43068PPY10073,Sus domesticus,Not UTI/urine/urinary tract,gentamicin,16,=,=16
SD57007PPY10062,Sus domesticus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
SD57007PPY10076,Sus domesticus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
TX77840PPY10787,Sus domesticus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
WI53706PPY10145,Sus domesticus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
WI53706PPY10171,Sus domesticus,Not UTI/urine/urinary tract,gentamicin,1,<=,<=1
CA95616PPY10176,Meleagris gallopavo,Not UTI/urine/urinary tract,gentamicin,0.5,<=,<=0.5
MN55108PPY10035,Meleagris gallopavo,Not UTI/urine/urinary tract,gentamicin,1,=,=1
MN55108PPY10060,Meleagris gallopavo,Not UTI/urine/urinary tract,gentamicin,1,=,=1
MO65211PPY13001,Meleagris gallopavo,Not UTI/urine/urinary tract,gentamicin,0.5,<=,<=0.5
NE68583PPY10166,Meleagris gallopavo,Not UTI/urine/urinary tract,gentamicin,0.5,<=,<=0.5
OH43068PPY10075,Meleagris gallopavo,Not UTI/urine/urinary tract,gentamicin,0.5,<=,<=0.5
SD57007PPY10038,Meleagris gallopavo,Not UTI/urine/urinary tract,gentamicin,1,=,=1
WI53706PPY10077,Meleagris gallopavo,Not UTI/urine/urinary tract,gentamicin,1,=,=1
AL36849PPY10192,Felis catus,Not UTI/urine/urinary tract,gentamicin,0.5,=,=0.5
AL36849PPY20021,Felis catus,Not UTI/urine/urinary tract,gentamicin,1,=,=1
AL36849PPY20148,Felis catus,Not UTI/urine/urinary tract,gentamicin,0.5,=,=0.5
AL36849PPY20163,Felis catus,Not UTI/urine/urinary tract,gentamicin,0.5,=,=0.5
CO80526PPY20093,Felis catus,UTI/urine/urinary tract,gentamicin,1,=,=1
CO80526PPY20188,Felis catus,UTI/urine/urinary tract,gentamicin,0.5,=,=0.5
CO80526PPY20255,Felis catus,UTI/urine/urinary tract,gentamicin,0.5,=,=0.5
CO80526PPY20279,Felis catus,Not UTI/urine/urinary tract,gentamicin,1,=,=1
FL34741PPY20005,Felis catus,UTI/urine/urinary tract,gentamicin,1,=,=1
FL34741PPY20052,Felis catus,Not UTI/urine/urinary tract,gentamicin,2,=,=2
FL34741PPY20069,Felis catus,UTI/urine/urinary tract,gentamicin,0.5,=,=0.5
GA30602PPY20095,Felis catus,UTI/urine/urinary tract,gentamicin,1,=,=1
GA30602PPY20108,Felis catus,UTI/urine/urinary tract,gentamicin,8,>,>8
GA30602PPY20112,Felis catus,Not UTI/urine/urinary tract,gentamicin,1,=,=1
IN47907PPY20291,Felis catus,Not UTI/urine/urinary tract,gentamicin,1,=,=1
IN47907PPY20393,Felis catus,Not UTI/urine/urinary tract,gentamicin,1,=,=1
IN47907PPY20461,Felis catus,Not UTI/urine/urinary tract,gentamicin,8,>,>8
IN47907PPY20571,Felis catus,Not UTI/urine/urinary tract,gentamicin,0.5,=,=0.5
KS66506PPY20017,Felis catus,Not UTI/urine/urinary tract,gentamicin,1,=,=1
KS66506PPY20112,Felis catus,Not UTI/urine/urinary tract,gentamicin,0.5,=,=0.5
KS66506PPY20169,Felis catus,Not UTI/urine/urinary tract,gentamicin,0.5,=,=0.5
KY40511PPY20012,Felis catus,Not UTI/urine/urinary tract,gentamicin,2,=,=2
KY40511PPY20134,Felis catus,UTI/urine/urinary tract,gentamicin,0.5,=,=0.5
KY40511PPY20158,Felis catus,Not UTI/urine/urinary tract,gentamicin,0.5,=,=0.5
KY40511PPY20304,Felis catus,UTI/urine/urinary tract,gentamicin,1,=,=1
LA70803PPY20013,Felis catus,Not UTI/urine/urinary tract,gentamicin,1,=,=1
MI48910PPY20040,Felis catus,UTI/urine/urinary tract,gentamicin,1,=,=1
MI48910PPY20043,Felis catus,Not UTI/urine/urinary tract,gentamicin,0.5,=,=0.5
MI48910PPY20119,Felis catus,Not UTI/urine/urinary tract,gentamicin,0.5,=,=0.5
MI48910PPY20147,Felis catus,UTI/urine/urinary tract,gentamicin,0.25,<=,<=0.25
MI48910PPY20155,Felis catus,UTI/urine/urinary tract,gentamicin,0.5,=,=0.5
MI48910PPY20176,Felis catus,UTI/urine/urinary tract,gentamicin,0.5,=,=0.5
MO65211PPY21206,Felis catus,Not UTI/urine/urinary tract,gentamicin,1,=,=1
MO65211PPY21216,Felis catus,Not UTI/urine/urinary tract,gentamicin,0.5,=,=0.5
MO65211PPY21217,Felis catus,UTI/urine/urinary tract,gentamicin,0.5,=,=0.5
MO65211PPY21231,Felis catus,UTI/urine/urinary tract,gentamicin,0.5,=,=0.5
MS39208PPY20019,Felis catus,Not UTI/urine/urinary tract,gentamicin,2,=,=2
